date,open,high,low,close,volume,Name
07-02-2018,36.81,37.45,36.74,36.93,35634519,T
07-02-2018,13.17,13.68,13.12,13.26,6209576,UAA
07-02-2018,63.84,66.5783,63.75,65.36,5694871,UAL
07-02-2018,12.08,12.53,12.05,12.15,3775156,UA
07-02-2018,33.96,34.85,33.8,33.8,2530321,UDR
07-02-2018,116.34,118.71,115.7505,117.12,497671,UHS
07-02-2018,217.99,221.67,216.91,218.06,753520,ULTA
07-02-2018,222.33,229.29,221.51,225.82,5589154,UNH
07-02-2018,50.37,51.23,50.21,50.58,2824687,UNM
07-02-2018,130.34,131.8199,128.94,128.96,5052960,UNP
07-02-2018,112.39,113.26,111.62,111.91,7219687,UPS
07-02-2018,170.49,176.06,170.31,173.58,1839695,URI
07-02-2018,54.5,55.68,54.4,54.8,11005284,USB
07-02-2018,129.39,133.34,129.06,131.97,7906405,UTX
07-02-2018,118.24,118.9,116.74,116.92,924449,VAR
07-02-2018,79.46,81.48,79.045,80.47,3589223,VFC
07-02-2018,31.37,31.72,30.5,30.51,6895104,VIAB
07-02-2018,90.43,92.55,89.84,89.84,4344520,VLO
07-02-2018,125.92,131.2695,125.63,128.24,1552081,VMC
07-02-2018,67.56,69.16,67.28,67.3,1315552,VNO
07-02-2018,94.61,96.4,94.52,94.69,940112,VRSK
07-02-2018,109.11,110.91,108.19,109.11,994413,VRSN
07-02-2018,157.1,160.11,155.615,155.67,1812917,VRTX
07-02-2018,53.13,54.12,52.82,52.97,3266384,VTR
07-02-2018,50.63,51.93,50.5,51.01,16066607,VZ
07-02-2018,120.09,122.46,119.21,119.65,9293996,V
07-02-2018,202.2,204.985,201.87,201.98,389289,WAT
07-02-2018,71.34,73.2,71.16,71.53,4328790,WBA
07-02-2018,83.95,85.32,83.1,83.71,3737728,WDC
07-02-2018,60.2,60.99,59.82,59.86,1904680,WEC
07-02-2018,56.94,58.115,56.75,57.54,45550954,WFC
07-02-2018,173.19,176.46,171.47,171.52,862497,WHR
07-02-2018,157.66,160.14,156.97,157.38,972858,WLTW
07-02-2018,30.08,30.69,30,30,7717391,WMB
07-02-2018,100.5,104.59,100.01,102.85,11165223,WMT
07-02-2018,81.88,83.47,81.63,81.73,2842171,WM
07-02-2018,64.39,65.94,64.14,64.42,2440702,WRK
07-02-2018,19.73,20.05,19.43,19.49,4430789,WU
07-02-2018,175.56,180.1,172.95,177.32,15719925,WYNN
07-02-2018,119.43,120.78,118.41,118.72,790796,WYN
07-02-2018,34.5,35.16,34.46,34.52,4260231,WY
07-02-2018,108.44,110.24,105.71,105.91,1385702,XEC
07-02-2018,41.57,43.29,41.51,42.46,3961146,XEL
07-02-2018,68.34,69.02,66.96,66.97,1984773,XLNX
07-02-2018,37.41,42.39,37.37,42,22101716,XL
07-02-2018,78.44,79.41,76.92,76.94,21994450,XOM
07-02-2018,58.09,59.15,54.28,58.3,2284053,XRAY
07-02-2018,30.73,31.405,30.73,31.18,2983504,XRX
07-02-2018,71.27,72.86,71.12,71.79,1748941,XYL
07-02-2018,80.07,81.94,80,80.13,3561068,YUM
07-02-2018,121.65,123.52,120.74,120.78,1145267,ZBH
07-02-2018,52.23,54.315,52.22,54.02,6427280,ZION
07-02-2018,72.7,75,72.69,73.86,4534912,ZTS
06-02-2018,49.32,51.5,48.79,51.18,6782480,AAL
06-02-2018,154.83,163.72,154,163.03,68243838,AAPL
06-02-2018,108.28,113.11,106.745,112.2,1240784,AAP
06-02-2018,104.91,113.52,101,111.2,14107829,ABBV
06-02-2018,92.58,93.37,86.9403,91.54,4574997,ABC
06-02-2018,57.92,59.2606,57.33,58.86,15214679,ABT
06-02-2018,150.29,155.18,149.43,154.69,4259634,ACN
06-02-2018,186.59,194.82,182.1,194.47,4479960,ADBE
06-02-2018,84.2,88.71,82.76,88.54,5440793,ADI
06-02-2018,40.21,42.25,40.2,42,5859620,ADM
06-02-2018,112.41,113.58,110.3,112.95,3379949,ADP
06-02-2018,106.49,112.65,104.61,112.62,3144823,ADSK
06-02-2018,233.57,242.5,232.75,241.47,1152170,ADS
06-02-2018,53.52,53.66,51.89,53,2420804,AEE
06-02-2018,65.45,65.87,63.94,64.91,7872392,AEP
06-02-2018,10.4,10.64,10.15,10.58,11696040,AES
06-02-2018,179.36,183.51,178.8,182.01,3450429,AET
06-02-2018,84.74,85.99,83.38,85.62,3740933,AFL
06-02-2018,166.3,175,160.3,168.33,8286363,AGN
06-02-2018,59.68,60.68,59.04,60.26,12035697,AIG
06-02-2018,39.3,39.8899,38.85,39.62,2300025,AIV
06-02-2018,86.71,89.02,85.91,88.49,541238,AIZ
06-02-2018,65.02,66.12,64.1,65.4,2423902,AJG
06-02-2018,61.7,64.04,61.41,63.67,3249136,AKAM
06-02-2018,103.51,108.5199,103.31,107.54,2903894,ALB
06-02-2018,232.71,245.65,228,241.45,2283401,ALGN
06-02-2018,62.24,63.65,61.08,63.19,4789408,ALK
06-02-2018,77.65,80.93,76.76,80.11,1132197,ALLE
06-02-2018,93.65,96.97,92.72,96.6,4312430,ALL
06-02-2018,110.65,115.15,109.61,114.91,2094313,ALXN
06-02-2018,47.41,50.26,46.4,50.25,21455699,AMAT
06-02-2018,11.04,11.74,11,11.65,87123202,AMD
06-02-2018,72.41,75.32,71.585,74.71,2698939,AME
06-02-2018,177.99,180.28,172.04,176.65,7527691,AMGN
06-02-2018,182,191.18,181.0135,190.7,702295,AMG
06-02-2018,154.52,161.84,154.03,160.56,1900163,AMP
06-02-2018,140.28,142.17,137.63,140.17,3817038,AMT
06-02-2018,1361.46,1443.99,1351.79,1442.84,11066819,AMZN
06-02-2018,97.48,103.34,97.25,103.19,2591472,ANDV
06-02-2018,152.84,157.65,151.79,157.1,589594,ANSS
06-02-2018,225.82,236.35,224.61,234.83,2347075,ANTM
06-02-2018,137.63,140.36,135.49,139.92,3317906,AON
06-02-2018,60.3,62.71,59.5,62.32,2007185,AOS
06-02-2018,40.03,41.73,39.65,41.12,5749211,APA
06-02-2018,55.95,57.56,53.97,57.49,8742165,APC
06-02-2018,154.35,160.79,153.51,160.22,2396601,APD
06-02-2018,86.72,88.88,85.71,88.56,2469254,APH
06-02-2018,89.81,93.39,88.91,92.6,3273314,APTV
06-02-2018,119.11,120.29,116.45,118.54,1051676,ARE
06-02-2018,26.19,26.4,25.0006,25.28,10017497,ARNC
06-02-2018,66,69.84,65.72,69.7,10524316,ATVI
06-02-2018,157.41,161.36,156.01,160.25,1879833,AVB
06-02-2018,225.62,240.4,224.9,240.38,7774422,AVGO
06-02-2018,111.65,114.64,111.48,114.24,1320459,AVY
06-02-2018,78.02,79.26,76.79,78.96,2169607,AWK
06-02-2018,89.75,94.22,88.5105,94.18,7243978,AXP
06-02-2018,142,150,142,148.91,1142218,AYI
06-02-2018,720.1,753.98,710.05,745.07,513286,AZO
06-02-2018,66.96,68.83,66.13,68.45,4121239,A
06-02-2018,29.41,31.29,29.3,31.2,165878399,BAC
06-02-2018,64.29,67.17,63.86,66.67,5225267,BAX
06-02-2018,320,341.67,317.65,340.91,11935140,BA
06-02-2018,51.72,53.83,51.09,53.71,7401401,BBT
06-02-2018,66.58,70.7,65.05,70.3,4672887,BBY
06-02-2018,217,234.44,215,227.52,3057432,BDX
06-02-2018,37.68,39.83,37.01,39.72,5570478,BEN
06-02-2018,63.22,65.22,62.8237,65.01,1265833,BF.B
06-02-2018,58.65,59.2,56.53,58.78,1545715,BHF
06-02-2018,28.85,29.59,28.03,29.22,8368661,BHGE
06-02-2018,322.52,332.95,321.11,332.86,1768248,BIIB
06-02-2018,53.32,55.65,52.68,55.49,10571958,BK
06-02-2018,510.81,538.52,507.26,535.22,1076684,BLK
06-02-2018,35.71,37.01,35.6,36.93,6239584,BLL
06-02-2018,59.83,61.205,58.44,60.9,18286290,BMY
06-02-2018,193.15,201.92,190.18,201.24,10662988,BRK.B
06-02-2018,25.87,26.82,25.6,26.72,14089492,BSX
06-02-2018,51.32,54.53,50.75,54.16,2706124,BWA
06-02-2018,112.95,115.66,111.87,115.32,1731981,BXP
06-02-2018,35.1,35.94,34.7456,35.71,5659525,CAG
06-02-2018,63.32,66,62.4,65.44,4527644,CAH
06-02-2018,148.07,156.5599,146.81,156.41,13908666,CAT
06-02-2018,33.08,33.825,32.64,33.7,4117675,CA
06-02-2018,40.88,42.79,39.6,42.53,3217575,CBG
06-02-2018,125.57,125.68,108,116.94,7648364,CBOE
06-02-2018,53.1,54.82,52.8787,53.81,4368497,CBS
06-02-2018,145,147.09,141.45,145.88,3348689,CB
06-02-2018,109.06,110.29,106.93,108.55,4553823,CCI
06-02-2018,67.43,69.45,66.77,69.27,4476034,CCL
06-02-2018,38.73,39.66,37.78,39.58,4281944,CDNS
06-02-2018,93.03,96.55,92.85,96.25,10070841,CELG
06-02-2018,62.7,64.26,61.2265,63.99,5219182,CERN
06-02-2018,42.5,45.08,41.48,44.6,8299806,CFG
06-02-2018,37.17,39.33,36.84,39.04,3752531,CF
06-02-2018,46.91,48.965,46.74,47.87,5139907,CHD
06-02-2018,3.01,3.19,2.98,3.13,46965963,CHK
06-02-2018,88.98,91.38,88.0368,90.77,2467031,CHRW
06-02-2018,366.08,370.96,360.1221,369.75,4492123,CHTR
06-02-2018,72.35,73.13,69.98,72.6,1152987,CINF
06-02-2018,193.02,200,191.59,197.59,3059220,CI
06-02-2018,125.62,131.13,125,130.63,2732084,CLX
06-02-2018,69.1,71.04,68.19,70.41,6903843,CL
06-02-2018,88.69,93.164,88.15,92.77,2115997,CMA
06-02-2018,38.92,39.8,38.5,39.67,48696330,CMCSA
06-02-2018,153.2,157.76,149.379,157.65,4348375,CME
06-02-2018,296.8,305.46,293.55,304.33,2092166,CMG
06-02-2018,173.6,180.87,169.24,174.83,3500785,CMI
06-02-2018,42.31,42.48,41.07,42.16,5312242,CMS
06-02-2018,99.79,106.61,99.79,103.67,2812499,CNC
06-02-2018,26.64,26.64,25.85,26.32,6675083,CNP
06-02-2018,94.83,98.8,93.141,98.44,3956930,COF
06-02-2018,23.65,24.74,23.48,24.6,9514985,COG
06-02-2018,133,135.78,132.8,135.02,2730826,COL
06-02-2018,227.48,231.4,223.82,229.28,462711,COO
06-02-2018,54.75,56.54,54.42,55.94,11013514,COP
06-02-2018,178.91,185.24,176.2,185.01,4067910,COST
06-02-2018,16.9,17.48,16.5,17.43,6314959,COTY
06-02-2018,43.6,45.35,43.5,45.14,3910899,CPB
06-02-2018,105.01,109.62,103.69,109.57,6857941,CRM
06-02-2018,38.33,40.305,37.35,40.17,55171559,CSCO
06-02-2018,30.3,30.79,29.88,30.55,1500151,CSRA
06-02-2018,51.27,54,50.12,53.82,10563695,CSX
06-02-2018,154.42,157.305,151.92,156.35,1057131,CTAS
06-02-2018,16.66,17.17,16.31,17.07,13200720,CTL
06-02-2018,72.24,74.27,71.95,73.9,6519037,CTSH
06-02-2018,88.01,89.68,87.05,89.12,2366946,CTXS
06-02-2018,72.5,74.645,71.77,74.02,11241194,CVS
06-02-2018,111.2,117.63,110.76,117.18,18416320,CVX
06-02-2018,148.97,152.42,145.42,149.05,3023051,CXO
06-02-2018,71.52,75.19,71.15,74.82,32116677,C
06-02-2018,51.87,53.5,51.26,53.1,12240794,DAL
06-02-2018,153.95,162.26,151.45,161.88,3377384,DE
06-02-2018,73.07,76.34,71.31,76.14,3309257,DFS
06-02-2018,97.49,101.71,95.68,101.13,1662928,DGX
06-02-2018,94.19,98,92.74,97.6,4252652,DG
06-02-2018,43.94,46.31,43.41,46.11,8093179,DHI
06-02-2018,95.3,98.58,94.75,97.05,6693891,DHR
06-02-2018,22.38,24.16,22.15,23.84,6550031,DISCA
06-02-2018,21.34,22.89,21.06,22.66,4187492,DISCK
06-02-2018,44.44,45.75,42.48,43.32,4373636,DISH
06-02-2018,102.88,106.2,101.76,106.17,17765068,DIS
06-02-2018,103.36,105.08,101.101,104.5,2238518,DLR
06-02-2018,103.03,108.485,101.071,107.85,2850463,DLTR
06-02-2018,98.04,100.49,95.68,99.83,2117857,DOV
06-02-2018,117.5,119.58,117.49,118.35,4319767,DPS
06-02-2018,25.21,25.73,24.95,25.52,4570425,DRE
06-02-2018,92.58,94.925,91.15,94.38,2462002,DRI
06-02-2018,100.84,100.87,97.66,99.36,3112835,DTE
06-02-2018,75.15,75.25,72.93,74.49,7810777,DUK
06-02-2018,71.57,74.74,70.5,74.03,1578492,DVA
06-02-2018,37.73,39.23,37.23,38.38,8520392,DVN
06-02-2018,66.63,71.95,66.19,71.89,23151934,DWDP
06-02-2018,94.14,96.51,93.17,95.94,2246075,DXC
06-02-2018,74.2,74.44,72.8,74.11,6910208,D
06-02-2018,118.86,123.3499,117.76,123.13,4652254,EA
06-02-2018,41.72,43.1,41.72,42.79,18686071,EBAY
06-02-2018,130.4,132.77,128.635,131.74,2828200,ECL
06-02-2018,76.1,76.73,74.57,75.88,3234374,ED
06-02-2018,116.15,119.479,116,118.41,1462466,EFX
06-02-2018,59.91,60.81,58.76,60.36,4053804,EIX
06-02-2018,132.89,137.74,131.68,137.22,3546158,EL
06-02-2018,95.39,99.62,94.31,99.02,2947859,EMN
06-02-2018,66.7,71.38,66,69.25,7320437,EMR
06-02-2018,107.76,110.9,106.09,108.27,4635477,EOG
06-02-2018,427.31,434.04,421.205,430.85,726065,EQIX
06-02-2018,56.92,58.18,56.07,57.71,3579955,EQR
06-02-2018,48.28,50.58,47.68,49.64,4332400,EQT
06-02-2018,73.76,76.13,72.95,75.94,6762652,ESRX
06-02-2018,216.07,220.66,214.03,218.82,1026001,ESS
06-02-2018,57.69,57.935,56.76,57.54,3545948,ES
06-02-2018,48.86,52.67,48.25,52.28,6042799,ETFC
06-02-2018,80.24,83.28,79.5,82.68,4994543,ETN
06-02-2018,73.64,74.35,71.95,73.76,2439251,ETR
06-02-2018,33.04,34.84,32.72,34.7,2781853,EVHC
06-02-2018,125.06,127.62,123.37,127.08,2531169,EW
06-02-2018,36.51,36.82,35.57,36.47,12572976,EXC
06-02-2018,60.73,62.41,60.17,61.87,1799818,EXPD
06-02-2018,123.37,128.22,123.15,127.28,3570871,EXPE
06-02-2018,79.06,80.89,77.6,79.73,1320985,EXR
06-02-2018,51.45,53.47,51.45,53.02,5624019,FAST
06-02-2018,61.93,64.43,61.01,64.16,2912828,FBHS
06-02-2018,178.57,185.77,177.74,185.31,37758505,FB
06-02-2018,17.24,18.785,17.07,18.74,38602352,FCX
06-02-2018,244.44,254.12,242.51,250.18,3366219,FDX
06-02-2018,30.9,31.31,30.13,30.89,7664200,FE
06-02-2018,133.58,140.07,133.14,139.73,1385675,FFIV
06-02-2018,128.29,131.19,125.52,130.75,2939238,FISV
06-02-2018,95.35,96.2125,92.4466,95.72,5946276,FIS
06-02-2018,30.78,32.14,30.53,32.02,8297651,FITB
06-02-2018,46.98,48.68,45.56,48.41,1191945,FLIR
06-02-2018,55.9,57.489,55.3,57.16,2461916,FLR
06-02-2018,41.13,42.84,40.8,41.83,2546699,FLS
06-02-2018,44.8,47.96,44.19,47.64,3971181,FL
06-02-2018,81.32,85.39,80.68,84.99,1702407,FMC
06-02-2018,35.43,36.81,35.15,36.8,11840409,FOXA
06-02-2018,35.01,36.44,34.76,36.42,7349643,FOX
06-02-2018,111.09,113.565,109.74,112.22,900763,FRT
06-02-2018,30.87,32.225,30.69,32.14,6370254,FTI
06-02-2018,70.33,72.59,69.45,72.11,2852912,FTV
06-02-2018,10.27,10.79,10.19,10.76,139938127,F
06-02-2018,206.32,213.09,203.9,212.46,2901431,GD
06-02-2018,14.82,15.34,14.71,15.27,126819897,GE
06-02-2018,21.45,21.6,20.93,21.59,7127994,GGP
06-02-2018,77.35,80.61,76.9,80.38,13287445,GILD
06-02-2018,53.49,55.8538,52.96,55.78,5553289,GIS
06-02-2018,29.12,30.11,28.95,29.8,17326767,GLW
06-02-2018,40.06,42.23,40,41.86,26988259,GM
06-02-2018,1033.98,1087.38,1030.01,1084.43,3831524,GOOGL
06-02-2018,1027.18,1081.71,1023.14,1080.6,3447956,GOOG
06-02-2018,98.28,100.63,96.91,100.06,1221077,GPC
06-02-2018,103.3,106.34,101.591,106.01,1256877,GPN
06-02-2018,29.89,32.475,29.28,32.16,8789486,GPS
06-02-2018,60,62.55,59.171,62.31,1589831,GRMN
06-02-2018,244.21,258.75,242.11,258.7,6739908,GS
06-02-2018,32.57,33.67,32.1,33.38,4014079,GT
06-02-2018,247.17,263.0999,247.17,259.01,1207778,GWW
06-02-2018,48.76,51.27,48.57,50.63,11153185,HAL
06-02-2018,90.6,94.34,89.89,93.93,2692697,HAS
06-02-2018,15.16,15.66,15.09,15.53,29742716,HBAN
06-02-2018,20.48,21.69,20.35,21.63,9684072,HBI
06-02-2018,94.63,99.13,94.11,98.71,3353767,HCA
06-02-2018,55.91,57.2799,55.29,57.21,3943257,HCN
06-02-2018,23.06,23.59,22.8,23.46,7721367,HCP
06-02-2018,178.62,191.96,175.42,191.04,11682716,HD
06-02-2018,43.55,46.37,43.48,45.96,5250925,HES
06-02-2018,54.83,55.435,53.46,55.13,4041076,HIG
06-02-2018,223.09,229.62,221.71,227.67,713715,HII
06-02-2018,78.58,80.97,77.78,80.69,4634685,HLT
06-02-2018,45.98,48.9,45.78,48.62,4454464,HOG
06-02-2018,39.76,40.86,39.35,40.39,2480853,HOLX
06-02-2018,147.68,152.435,147.19,151.4,5319181,HON
06-02-2018,15.27,15.815,14.96,15.73,16226797,HPE
06-02-2018,20.65,21.49,20.01,21.43,20439878,HPQ
06-02-2018,66.64,69.21,66.29,68.69,2665098,HP
06-02-2018,24.01,25.33,23.8,25.17,4381853,HRB
06-02-2018,31.91,32.86,31.71,32.74,4836933,HRL
06-02-2018,144.68,149.3,143.03,148.64,1217706,HRS
06-02-2018,71.06,73.97,70.351,73.53,2650495,HSIC
06-02-2018,19.04,19.53,18.76,19.42,11994254,HST
06-02-2018,99.48,101.74,98.851,101.29,2550984,HSY
06-02-2018,261.25,271.68,261.03,269.12,1387010,HUM
06-02-2018,150.29,155.49,149.11,155.34,9867678,IBM
06-02-2018,70.17,72.4,68.8,72.27,5924117,ICE
06-02-2018,177.3,180.44,173.4,180.05,1381592,IDXX
06-02-2018,139.29,142.53,137.85,142.41,578458,IFF
06-02-2018,210,221.55,207.51,220.8,1759256,ILMN
06-02-2018,85.06,88.33,84.21,88.11,2288870,INCY
06-02-2018,44.74,45.82,44.27,45.79,4076444,INFO
06-02-2018,44.02,44.93,43.0302,44.91,58145381,INTC
06-02-2018,155.21,160.91,152.611,160.87,2205537,INTU
06-02-2018,20.28,21.265,20.251,20.98,7623613,IPG
06-02-2018,58.53,59.76,57.2824,59.57,4315790,IP
06-02-2018,95.21,98.47,93.0989,98.06,1760634,IQV
06-02-2018,32.21,33.79,32.05,33.11,3135102,IRM
06-02-2018,88.71,92.29,87.83,91.75,3032561,IR
06-02-2018,390.68,412.57,385.511,408.33,1571945,ISRG
06-02-2018,158.21,165,156.261,164.14,2478219,ITW
06-02-2018,119.73,124.92,116.88,124.02,2662691,IT
06-02-2018,32.39,33.86,32.08,33.61,6416553,IVZ
06-02-2018,113.08,116.35,111.42,115.93,1988026,JBHT
06-02-2018,36.91,38,36.46,37.62,7436124,JCI
06-02-2018,59.45,65,56.55,64.14,2537831,JEC
06-02-2018,130.01,132.99,128,131.83,19193520,JNJ
06-02-2018,25.01,25.64,24.56,25.54,4795826,JNPR
06-02-2018,106.85,112.48,106.61,112.11,33114833,JPM
06-02-2018,47.06,48.75,46.1,48.26,2463963,JWN
06-02-2018,20.13,21.085,19.9,21.01,18623708,KEY
06-02-2018,73.84,74.32,72.05,74.31,7556430,KHC
06-02-2018,14.57,14.79,14.33,14.67,7778490,KIM
06-02-2018,99.12,105.3,98.73,105.23,2185559,KLAC
06-02-2018,110.51,114.74,110.28,114.14,4998609,KMB
06-02-2018,16.6,17.38,16.56,17.33,28021968,KMI
06-02-2018,63.51,66.1492,63.51,65.32,3749214,KMX
06-02-2018,63,66.07,62,65.44,5059565,KORS
06-02-2018,43.87,44.74,43.44,44.67,25184306,KO
06-02-2018,27.92,29.22,27.18,29.07,12043266,KR
06-02-2018,59.64,63.16,58.09,62.75,4747010,KSS
06-02-2018,103.11,108.02,102.071,107.32,1459381,KSU
06-02-2018,63.14,65.31,62.96,65.16,5066171,K
06-02-2018,44.81,47.77,44.38,47.2,4492801,LB
06-02-2018,42.57,45.9,42,45.58,3666115,LEG
06-02-2018,56.56,60.67,56.03,60.44,8420539,LEN
06-02-2018,161.38,169.96,160.28,168.67,1337867,LH
06-02-2018,38.92,40.57,38.16,40.53,2892061,LKQ
06-02-2018,195.14,203.43,192.841,202.31,1329254,LLL
06-02-2018,76.56,79.11,75.71,77.99,10558825,LLY
06-02-2018,328.71,340.01,327.23,337.59,2602963,LMT
06-02-2018,75.69,79.19,75.211,78.57,2344137,LNC
06-02-2018,37.78,38.03,36.84,37.51,3223825,LNT
06-02-2018,95.29,100.915,94.81,100.22,9031204,LOW
06-02-2018,168.5,179,167.32,178.34,5890327,LRCX
06-02-2018,24.22,25.07,23.9004,24.73,4662408,LUK
06-02-2018,55.84,58.43,55.55,58.14,6963933,LUV
06-02-2018,106.09,114.35,106,113.82,4939488,LYB
06-02-2018,47.37,48.22,46.61,47.81,3454183,L
06-02-2018,87.89,89.91,86.95,89.19,1072824,MAA
06-02-2018,58.59,59.88,57.37,59.65,3257244,MAC
06-02-2018,134.07,140.23,131,140.03,2881929,MAR
06-02-2018,40.475,42.63,40.17,42.34,4626940,MAS
06-02-2018,15.97,17.04,15.72,16.85,7596506,MAT
06-02-2018,160.5,169.36,156.8,169.28,7259895,MA
06-02-2018,158.35,166.05,158.25,165.18,7019960,MCD
06-02-2018,88.14,91.92,87.9,91.92,5478058,MCHP
06-02-2018,150.39,155.335,148.06,152.52,2996638,MCK
06-02-2018,150.87,157.97,147.34,157.94,1982005,MCO
06-02-2018,43.64,44.57,43.27,44.55,12196836,MDLZ
06-02-2018,80.06,82.06,79.09,81.67,10189952,MDT
06-02-2018,45.06,46.38,44.58,46.2,13696700,MET
06-02-2018,33.69,35.32,33.47,34.88,9572177,MGM
06-02-2018,257.91,268.33,255.61,268.05,1389854,MHK
06-02-2018,100.52,102.9477,99.49,102.46,1603849,MKC
06-02-2018,204.97,212.91,203.39,210.46,1266313,MLM
06-02-2018,81.21,82.83,80.66,82.24,4985028,MMC
06-02-2018,227.51,234.57,226.81,233.63,5108142,MMM
06-02-2018,63.1,64.32,61.15,64.21,3448613,MNST
06-02-2018,118.63,120.14,118.5,119.29,5796495,MON
06-02-2018,24.21,25.25,23.74,25.07,6877109,MOS
06-02-2018,64.79,66.67,63.46,66.53,16146442,MO
06-02-2018,62.93,65.94,62.26,65.69,4615416,MPC
06-02-2018,55.14,56.77,54.3348,55.46,31006169,MRK
06-02-2018,16.31,17.3267,16.14,17.23,16059039,MRO
06-02-2018,86.89,91.475,85.25,91.33,67998564,MSFT
06-02-2018,99.66,103.18,99.04,102.76,3183290,MSI
06-02-2018,51.2,54.36,50.9,54.33,17628718,MS
06-02-2018,175.31,188.36,175.31,185.06,1421970,MTB
06-02-2018,623.2,641.61,618.68,637.28,209970,MTD
06-02-2018,40.55,43.93,40.55,43.88,66972802,MU
06-02-2018,39.7,41.59,39.55,40.98,6434480,MYL
06-02-2018,23,24.4,22.47,24.16,13717048,M
06-02-2018,13.19,13.81,13.08,13.76,3963863,NAVI
06-02-2018,27.37,28.33,27.071,28.17,8064593,NBL
06-02-2018,55.99,58.35,55.2001,58.2,2467971,NCLH
06-02-2018,74.91,78.01,72.98,77.72,2973839,NDAQ
06-02-2018,151.83,153.36,147.15,149.56,4235330,NEE
06-02-2018,37.41,37.83,37.02,37.63,8980006,NEM
06-02-2018,247.7,266.7,245,265.72,12595801,NFLX
06-02-2018,28.9,30.13,28.65,29.64,3701765,NFX
06-02-2018,23.21,23.42,22.695,23.28,4925081,NI
06-02-2018,62.48,65.42,62.09,65.22,13356668,NKE
06-02-2018,35.66,37.14,35.25,36.86,5640623,NLSN
06-02-2018,314.11,329,313.01,327.5,1716419,NOC
06-02-2018,33.33,35.8,33.001,35.39,6492866,NOV
06-02-2018,24.63,25.685,24.15,25.51,8603135,NRG
06-02-2018,136.99,143.445,134.55,143.05,2455032,NSC
06-02-2018,55.79,58.43,53.86,58.14,3123374,NTAP
06-02-2018,97.32,101.37,95.84,101.36,2736442,NTRS
06-02-2018,61.04,63.83,60.31,63.6,5682417,NUE
06-02-2018,204.4,225.7,204,225.58,27870031,NVDA
06-02-2018,25.87,29.09,25.56,28.75,19699135,NWL
06-02-2018,15.61,16.31,15.22,16.29,6201938,NWSA
06-02-2018,15.8,16.525,15.5,16.5,730388,NWS
06-02-2018,54.54,56.6484,54.38,56.42,3572839,OKE
06-02-2018,71.97,74.54,71.4,73.78,2899882,OMC
06-02-2018,47.33,49.51,46.8101,49.4,25921187,ORCL
06-02-2018,245.15,255.72,241.68,254.9,1404779,ORLY
06-02-2018,69.77,71.66,69.4,71.22,5616417,OXY
06-02-2018,49.76,50.66,49.01,50.07,3823197,O
06-02-2018,63.3,64.49,62.57,64.23,3489708,PAYX
06-02-2018,18.65,19.205,18.28,19.12,5110386,PBCT
06-02-2018,67.47,70.29,67.32,70.05,3268907,PCAR
06-02-2018,40,40.09,38.45,39.86,7861409,PCG
06-02-2018,1800.01,1864,1800.01,1858.66,564479,PCLN
06-02-2018,33.07,34.43,32.74,34.33,1561371,PDCO
06-02-2018,48.27,48.33,46.58,47.63,4905822,PEG
06-02-2018,112.44,113.95,110.15,113.56,6643066,PEP
06-02-2018,34.16,35.475,34,35.28,53164235,PFE
06-02-2018,62.4,64.91,61.3698,64.54,2585154,PFG
06-02-2018,51.44,53.11,50.79,52.87,5951128,PGR
06-02-2018,80.53,82.45,80.12,82.38,19955546,PG
06-02-2018,28.53,30.36,28.33,30.16,6148904,PHM
06-02-2018,180.31,188.06,177.771,186.92,2991506,PH
06-02-2018,114.44,119.269,114.44,118.96,1487026,PKG
06-02-2018,73.25,76.57,73,76,1614689,PKI
06-02-2018,60.15,61.21,59.165,60.74,4659456,PLD
06-02-2018,97.31,100.64,96.66,100.33,9591585,PM
06-02-2018,147.02,154.76,146.34,154.29,4582150,PNC
06-02-2018,67.22,68.91,66.55,68.48,2013102,PNR
06-02-2018,75.27,75.71,73.81,75.16,1267445,PNW
06-02-2018,110.33,114.2,109.6,113.96,2391951,PPG
06-02-2018,30.01,30.24,29.205,30.07,8870901,PPL
06-02-2018,86.34,88.575,85.84,88.04,1154939,PRGO
06-02-2018,107.72,111.7,106.51,110.99,4151703,PRU
06-02-2018,182.98,187.09,180.9254,185.4,1566375,PSA
06-02-2018,92.88,97,92.7,96.88,2894153,PSX
06-02-2018,143.06,147.68,141.06,146.93,1385981,PVH
06-02-2018,33.71,35.36,33.1,35.18,2047228,PWR
06-02-2018,168.44,174.5,166.21,173.95,2657630,PXD
06-02-2018,150.15,156.39,148.02,155.31,3718122,PX
06-02-2018,72.63,76.515,72.25,75.68,19739626,PYPL
06-02-2018,62.31,64.53,62.2,64.4,24458674,QCOM
06-02-2018,74.99,79.25,74.11,79.07,3857183,QRVO
06-02-2018,122.77,128.03,122.55,127.66,1755969,RCL
06-02-2018,328.44,339.1,319.5,338.8,2005639,REGN
06-02-2018,57.69,58.74,56.66,57.79,1955774,REG
06-02-2018,225.98,243,225.98,242.32,942034,RE
06-02-2018,18.09,18.77,17.73,18.67,20334870,RF
06-02-2018,53.19,56.39,52.98,56.01,1843659,RHI
06-02-2018,124.5,129.19,124.5,128.68,2050854,RHT
06-02-2018,87.73,91.64,86.9,91.42,1050313,RJF
06-02-2018,103.26,107.37,103.05,106.73,1600937,RL
06-02-2018,91.79,95.52,91.47,95.05,1203730,RMD
